learning_rate,n_steps,gamma,gae_lambda,ent_coef,vf_coef,max_grad_norm,use_rms_prop,rms_prop_eps,policy_kwargs
3e-4,64,0.995,0.90,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.90,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.90,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.90,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.90,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.90,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.90,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.95,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.95,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.97,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,64,0.995,0.97,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.90,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.90,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.95,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.95,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.99,0.97,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.99,0.97,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.90,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.90,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.95,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.95,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,128,0.995,0.97,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,128,0.995,0.97,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.90,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.90,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.0,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.001,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.001,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.001,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.001,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.01,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.01,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.01,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.95,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.95,0.01,0.5,0.5,False,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.97,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.97,0.0,0.5,0.5,True,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.97,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.97,0.0,0.5,0.5,True,1e-4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,256,0.99,0.97,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[128,128])"
3e-4,256,0.99,0.97,0.0,0.5,0.5,False,1e-5,"dict(net_arch=[256,256],ortho_init=True)"
